BPSS1512;BPSL2520;BPSL2522;BPSS1525;BPSS1516;BPSL2096;BPSS1722;BPSS2141;BPSL2698;BPSS0476;BPSS1588;BPSL2030;BPSL1207;BPSL0326;BPSL0739;BPSS2160;BPSS2052;BPSS0421;BPSS1434;BPSS1652;BPSS0879;BPSL0881;BPSS0065;BPSS0144;BPSS0783;BPSL0093;BPSS0943;BPSS1530;BPSS0783;BPSL2697;BPSS0477;BPSS1492;BPSS0530;BPSL3222;BPSS2013;BPSL1661;BPSS1727;BPSS2053;BPSS2136;BPSL2559;BPSL1661;BPSS1649;BPSS0708;BPSS0122;BPSS1535;BPSL1465;BPSL3213;BPSL0919;BPSL0280;BPSS0796;BPSS1599;BPSL0999;BPSL0280;BPSL1445;BPSL2615;BPSS1993;BPSS1385;BPSS0542;BPSS1544;BPSL2919;BPSL3247;BPSS1546;BPSL2017;BPSS1743;BPSS1778;BPSS0962;BPSS1532;BPSS1532;BPSL3319;BPSL0041;BPSL3130;BPSL0360;BPSS1547;BPSL2283;BPSL2504;BPSL1901;BPSS2043;BPSS2053;BPSL1431;BPSL1050;BPSS2053;BPSL2063;BPSS1531;BPSL2765;BPSL3341;BPSL3398;BPSL2765;BPSS1434;BPSS2053;BPSL1902;BPSL2827;BPSL1913;BPSL1661;BPSL1661;BPSS1974;BPSS0088;BPSL1317;BPSL0014;BPSS1600;BPSS0933;BPSL0665;BPSS0402;BPSL1317;BPSL1661;BPSL1600;BPSL1631;BPSS0734;BPSS2145;BPSS1742;BPSS1534;BPSS0140;BPSL1173;BPSS2053;BPSS2331;BPSS0109;BPSL1937;BPSS0752;BPSS0940;BPSS1337;BPSL2499;BPSL1745;BPSS0593;BPSS1390;BPSS2288;BPSL0782;BPSL1661;BPSS1434;BPSS1617;BPSL1108;BPSL2638;BPSS0752;BPSL1597;BPSL1661;BPSS2053;BPSS2053;BPSS0784;BPSS1439;BPSL1516;BPSL3336;BPSS1624;BPSS0796;BPSS1406;BPSS0908;BPSS1591;BPSS2194;BPSL2298;BPSS1545;BPSS0663;BPSL2277;BPSL2756;BPSL1626;BPSS2193;BPSS1434;BPSL0262;BPSS0091;BPSS1439;BPSL3396;BPSS0455;BPSL1606;BPSL2031;BPSS0564;BPSL1705;BPSL1631;BPSS0212;BPSL1629;BPSL1955;BPSS0893;BPSS1394;BPSS0094;BPSS1610;BPSL1925;BPSS0252;BPSS2192;BPSL2029;BPSL1661;BPSS2185;BPSL1021;BPSL2158;BPSS2053;BPSL3228;BPSL1661;BPSL2752;BPSL0814;BPSS2186;BPSS1199;BPSL0007;BPSS0123;BPSL1661;BPSS1850;BPSL1900;BPSS1845;BPSS1594;BPSS2289;BPSS2053;BPSS1679;BPSL1821;BPSS0839;BPSS0467;BPSL1661;BPSL2748;BPSL1549;BPSL1889;BPSS1068;BPSS1620;BPSL2015;BPSS1998;BPSS2277;BPSL0606;BPSS0226;BPSS1401;BPSL0361;BPSS0796;BPSS1382;BPSS0412;Target
199.5;1317.5;1164.5;0;516.5;0;16.May;0;0;391.5;0;0;0;68.5;0;5596.5;0;0;0;0;0;0;0;0;0;0;0;0;0;9697.5;7715.5;2943.5;104.5;0;1375.5;0;0;0;0;0;0;0;0;0;0;19120.5;23092.5;18243.5;0;734.5;9528.5;16214.5;1637.5;1560.5;1041.5;5076.5;66.5;5704.5;1614.5;4671.5;0;733.5;37.5;125.5;329.5;0;7261.5;5587.5;32319.5;21467.5;29672.5;29133.5;28191.5;21787.5;23245.5;5800.5;21848.5;14946.5;17773.5;14757.5;19585.5;1248.5;8947.5;291.5;16334.5;6874.5;0;9752.5;756.5;634.5;788.5;872.5;6464.5;8215.5;1364.5;3494.5;0;3366.5;14334.5;627.5;3385.5;4023.5;0;0;2523.5;1390.5;2655.5;3187.5;0;7861.5;1255.5;1573.5;0;0;435.5;106.5;0;5204.5;542.5;0;466.5;1286.5;342.5;3001.5;1366.5;14942.5;2040.5;1895.5;1179.5;1170.5;1358.5;481.5;377.5;278.5;918.5;1069.5;1760.5;868.5;227.5;1192.5;0;5874.5;0;1283.5;489.5;403.5;237.5;738.5;49.5;147.5;0;0;1793.5;1437.5;0;0;0;1361.5;741.5;376.5;0;0;37.5;148.5;648.5;0;0;322.5;265.5;796.5;798.5;711.5;0;0;0;0;0;302.5;0;0;0;0;0;0;0;0;2795.5;0;110.5;259.5;0;0;0;0;0;0;226.5;111.5;0;0;0;0;0;0;0;0;34.5;0;0;0;0;0;0;0;1
0;592.83;119.83;630.83;0;0;0;0;1752.83;556.83;0;209.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562.83;0;12117.83;10121.83;4599.83;29.83;0;0;0;0;0;0;0;0;0;0;0;0;21997.83;12129.83;8260.83;0;1191.83;2965.83;5585.83;58.83;200.83;1789.83;489.83;7449.83;270.83;2754.83;0;883.83;301.83;516.83;0;4421.83;1992.83;917.83;1881.83;3284.83;8149.83;15748.83;11602.83;10571.83;8129.83;10814.83;12718.83;8741.83;3291.83;7927.83;5998.83;6679.83;6881.83;4937.83;1045.83;5791.83;1273.83;381.83;8135.83;7129.83;1970.83;3019.83;645.83;2099.83;59836.83;8385.83;6016.83;62366.83;3624.83;956.83;2434.83;3871.83;1621.83;50058.83;2482.83;977.83;3480.83;1586.83;13729.83;1658.83;1369.83;0;509.83;209.83;694.83;714.83;0;114.83;189.83;3609.83;0;1029.83;0;372.83;2897.83;652.83;0;1365.83;1202.83;1701.83;355.83;930.83;0;14.83;0;365.83;0;6242.83;425.83;272.83;540.83;529.83;393.83;732.83;1061.83;489.83;0;399.83;78.83;228.83;0;0;44.83;341.83;238.83;0;0;1373.83;4679.83;244.83;399.83;0;398.83;173.83;0;0;40.83;0;1802.83;2760.83;201.83;0;0;2660.83;0;0;5022.83;40.83;0;386.83;0;0;1137.83;0;3417.83;445.83;0;0;469.83;0;0;0;276.83;0;0;0;851.83;120.83;114.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;3149.5;0;0;0;0;2.May;0;0;1703.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425.5;10279.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16075.5;6716.5;4088.5;318.5;0;1841.5;0;2550.5;0;1557.5;0;0;0;2908.5;0;0;1481.5;0;0;622.5;0;4076.5;0;2608.5;7342.5;13182.5;13994.5;14237.5;10668.5;10792.5;27923.5;8144.5;0;3721.5;3582.5;0;0;17981.5;0;4342.5;977.5;0;1884.5;0;611.5;7192.5;0;1790.5;0;0;0;0;3624.5;0;0;3753.5;0;0;0;1644.5;4562.5;0;0;0;6126.5;0;0;0;0;9517.5;0;0;3452.5;0;0;0;0;1836.5;6771.5;1414.5;0;0;2722.5;0;4568.5;189.5;826.5;0;0;0;244.5;0;0;0;71.5;0;0;0;753.5;1500.5;5865.5;8195.5;3212.5;0;1050.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;864.5;0;0;0;0;0;0;0;0;2944.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
298.17;0;3522.17;0;725.17;0;0;1003.17;0;0;0;0;0;28.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177.17;4476.17;9167.17;0;0;0;0;0;0;0;0;0;0;0;0;0;4084.17;16596.17;11832.17;426.17;2606.17;2722.17;4938.17;1366.17;0;0;0;0;462.17;567.17;0;0;0;543.17;0;0;0;1704.17;5911.17;972.17;13894.17;22899.17;15733.17;16409.17;11821.17;18010.17;551.17;14330.17;4091.17;12314.17;9123.17;20603.17;45439.17;476.17;11276.17;12056.17;9784.17;6605.17;10377.17;337.17;6439.17;381.17;3875.17;1985.17;5584.17;5608.17;58019.17;0;2826.17;9938.17;2012.17;2458.17;717.17;203.17;433.17;480.17;4842.17;3739.17;1304.17;928.17;971.17;727.17;1121.17;0;32.17;448.17;0;666.17;1210.17;2452.17;963.17;11321.17;1891.17;6272.17;0;86.17;76.17;3309.17;0;809.17;665.17;822.17;161.17;0;111.17;0;147.17;570.17;1214.17;0;510.17;4935.17;0;6668.17;0;447.17;0;0;0;1446.17;299.17;0;924.17;115.17;268.17;0;2406.17;0;118.17;523.17;1097.17;0;2105.17;230.17;0;0;170.17;0;0;0;572.17;0;0;0;0;0;744.17;499.17;0;222.17;0;0;0;0;277.17;6171.17;0;0;0;0;0;948.17;302.17;0;0;0;0;0;320.17;0;0;163.17;0;0;0;0;0;1777.17;0;0;0;0;0;0;0;1
180.67;365.67;63.67;0;0;0;4375.67;40.67;0;30.67;0;613.67;0;226.67;0;0;0;0;0;0;0;0;0;0;0;36.67;0;0;0;1417.67;2055.67;4825.67;2164.67;2274.67;192.67;34.67;0;0;0;0;0;0;0;0;0;6695.67;10693.67;8340.67;2651.67;5791.67;2682.67;1106.67;3542.67;492.67;1996.67;641.67;394.67;2035.67;294.67;140.67;109.67;453.67;392.67;89.67;0;234.67;10418.67;8917.67;29424.67;7426.67;11814.67;8545.67;7629.67;6747.67;6999.67;2150.67;7022.67;2933.67;7125.67;7025.67;11166.67;11533.67;1899.67;18312.67;4935.67;1373.67;16292.67;18973.67;587.67;4096.67;1412.67;4951.67;3195.67;1881.67;614.67;0;289.67;4052.67;1466.67;2176.67;2737.67;3651.67;304.67;817.67;2843.67;2841.67;5967.67;2393.67;0;1384.67;775.67;433.67;2137.67;4478.67;2567.67;2140.67;775.67;321.67;1348.67;1999.67;5183.67;2130.67;688.67;8525.67;910.67;472.67;7996.67;943.67;1376.67;408.67;1351.67;3925.67;446.67;1358.67;265.67;548.67;902.67;721.67;705.67;752.67;3638.67;719.67;2053.67;4182.67;899.67;363.67;279.67;85.67;1541.67;605.67;4119.67;599.67;282.67;2504.67;336.67;4187.67;0;549.67;761.67;1239.67;0;4350.67;961.67;267.67;394.67;313.67;352.67;270.67;1911.67;655.67;0;423.67;75.67;158.67;0;582.67;889.67;209.67;0;0;356.67;278.67;954.67;379.67;83.67;0;0;541.67;229.67;160.67;73.67;1093.67;0;0;0;0;0;72.67;0;0;155.67;83.67;0;0;0;53.67;0;97.67;0;0;0;0;0;0;1
1232.17;1782.17;0;0;1176.17;0;670.17;625.17;0;0;0;233.17;0;129.17;0;791.17;0;0;0;0;0;0;0;0;0;0;0;0;0;5527.17;2129.17;61238.17;586.17;0;0;0;0;0;0;0;0;0;0;0;0;17288.17;15497.17;13006.17;0;15178.17;3416.17;24449.17;0;0;1005.17;1011.17;461.17;7363.17;189.17;0;0;0;1644.17;0;800.17;412.17;39272.17;20561.17;4497.17;12736.17;18829.17;16180.17;15136.17;11287.17;15186.17;28788.17;11766.17;12574.17;11934.17;9393.17;11257.17;60639.17;908.17;13645.17;8993.17;11120.17;10964.17;41952.17;9456.17;4198.17;1308.17;9180.17;4855.17;49956.17;1586.17;60852.17;101.17;6945.17;8599.17;9778.17;3075.17;1301.17;1543.17;61281.17;4360.17;4052.17;3724.17;2173.17;0;4671.17;364.17;1198.17;1045.17;6228.17;534.17;3108.17;0;777.17;15381.17;922.17;1796.17;0;7056.17;4770.17;353.17;29993.17;55651.17;0;2294.17;1094.17;1057.17;5713.17;1508.17;197.17;6312.17;356.17;2050.17;2960.17;959.17;1049.17;57217.17;327.17;61295.17;482.17;0;0;0;0;833.17;0;3005.17;486.17;577.17;11860.17;3082.17;0;0;0;345.17;1590.17;1032.17;33111.17;47055.17;1077.17;28086.17;0;99.17;0;0;0;0;1489.17;0;0;0;240.17;26.17;698.17;2178.17;0;0;38.17;2525.17;0;159.17;0;0;249.17;0;0;5570.17;68.17;0;1869.17;0;0;0;326.17;0;1085.17;63.17;61.17;0;0;0;0;0;818.17;0;0;0;3886.17;0;0;1
874.67;1445.67;869.67;0;203.67;255.67;1403.67;0;59.67;209.67;426.67;0;0;1264.67;0;145.67;1220.67;0;0;203.67;0;292.67;416.67;Mar.67;0;209.67;0;0;0;1229.67;3694.67;3812.67;2325.67;0;2670.67;2708.67;584.67;Jul.67;0;0;469.67;0;0;0;0;6689.67;34420.67;44304.67;356.67;715.67;7103.67;21647.67;695.67;1276.67;3202.67;1450.67;13765.67;3520.67;15383.67;143.67;1112.67;1119.67;1683.67;1404.67;802.67;658.67;25291.67;8338.67;21740.67;42312.67;43542.67;45334.67;44616.67;38593.67;41130.67;3859.67;39017.67;2828.67;41798.67;40203.67;6350.67;2581.67;17719.67;3073.67;27309.67;1153.67;2429.67;9442.67;2353.67;5368.67;46005.67;12892.67;6811.67;2671.67;4941.67;11964.67;4256.67;6348.67;7940.67;14596.67;7010.67;2846.67;5629.67;27159.67;1908.67;1410.67;4775.67;5948.67;0;2010.67;11788.67;9966.67;1206.67;1181.67;4662.67;26807.67;1636.67;278.67;1955.67;590.67;10623.67;3853.67;1844.67;1606.67;2708.67;13313.67;2830.67;2766.67;2864.67;1788.67;3789.67;1430.67;1335.67;18111.67;509.67;2281.67;1486.67;2962.67;1890.67;1453.67;1002.67;1350.67;797.67;2051.67;1628.67;303.67;4142.67;554.67;909.67;1419.67;995.67;1755.67;1354.67;919.67;1182.67;1307.67;6364.67;8166.67;1842.67;2690.67;422.67;577.67;1045.67;631.67;1974.67;0;970.67;810.67;27.67;1339.67;598.67;882.67;762.67;1055.67;1031.67;381.67;358.67;0;198.67;0;1013.67;2099.67;2606.67;597.67;1183.67;4534.67;6687.67;2390.67;191.67;530.67;2111.67;2557.67;680.67;244.67;150.67;1251.67;0;0;0;0;0;926.67;1093.67;763.67;0;131.67;3615.67;0;0;0;0;0;0;0;1
2966.67;0;826.67;0;0;356.67;149.67;1460.67;0;0;0;0;0;375.67;0;0;1589.67;0;0;0;0;0;0;0;0;0;0;0;0;1319.67;43950.67;9285.67;1251.67;0;246.67;0;0;0;0;0;0;0;1208.67;0;0;8653.67;33607.67;51062.67;0;2515.67;7140.67;1401.67;2558.67;0;779.67;8398.67;24922.67;2007.67;2047.67;0;1540.67;0;854.67;1359.67;0;2470.67;3287.67;5264.67;15542.67;44998.67;41205.67;47893.67;43743.67;40409.67;42451.67;5445.67;45772.67;3262.67;46883.67;46941.67;4557.67;53701.67;22308.67;2615.67;30626.67;7011.67;2986.67;9693.67;2456.67;1733.67;268.67;9614.67;2026.67;1744.67;842.67;401.67;2602.67;9330.67;2124.67;19699.67;5047.67;3534.67;2986.67;525.67;8295.67;888.67;3076.67;3322.67;1310.67;3155.67;2090.67;865.67;4460.67;406.67;3771.67;398.67;1236.67;3982.67;2053.67;0;3301.67;4162.67;181.67;1790.67;403.67;488.67;2288.67;281.67;1400.67;3463.67;2242.67;854.67;17.67;0;1104.67;1373.67;996.67;1423.67;84.67;2860.67;0;2473.67;0;742.67;1749.67;83.67;0;118.67;2667.67;610.67;0;1232.67;2131.67;879.67;0;0;0;556.67;737.67;614.67;423.67;0;135.67;0;853.67;0;132.67;0;0;222.67;0;217.67;0;2384.67;176.67;0;0;0;0;0;196.67;220.67;0;0;0;0;0;208.67;0;662.67;787.67;129.67;0;0;0;0;0;644.67;0;0;0;Sept.67;704.67;0;0;0;0;0;0;0;0;0;0;0;1
4239.67;219.67;39.67;0;0;553.67;467.67;490.67;114.67;0;0;0;0;87.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1477.67;4903.67;12749.67;440.67;0;10944.67;0;0;0;0;0;0;0;0;0;0;12714.67;42723.67;59151.67;0;0;3461.67;656.67;598.67;956.67;1299.67;1372.67;3174.67;793.67;550.67;0;2145.67;204.67;3115.67;699.67;377.67;0;12946.67;2852.67;8879.67;51506.67;54522.67;58000.67;59068.67;44281.67;46898.67;3925.67;55341.67;6634.67;59118.67;59202.67;6920.67;59199.67;4323.67;9942.67;41547.67;2406.67;10990.67;14654.67;1155.67;16321.67;237.67;4741.67;1731.67;15734.67;219.67;4092.67;16566.67;12797.67;3459.67;4375.67;6312.67;2684.67;15516.67;2125.67;23451.67;1693.67;506.67;4546.67;381.67;2027.67;701.67;1068.67;6171.67;2567.67;15534.67;0;938.67;1188.67;8041.67;1765.67;8690.67;3361.67;360.67;1082.67;2504.67;5534.67;3324.67;3790.67;2335.67;3722.67;1390.67;3670.67;0;2162.67;2199.67;832.67;1230.67;759.67;0;2425.67;157.67;1009.67;2415.67;1367.67;771.67;0;0;3572.67;2821.67;0;0;4467.67;2324.67;3909.67;137.67;2430.67;0;2183.67;3891.67;894.67;0;2280.67;279.67;6377.67;718.67;1822.67;795.67;275.67;0;1982.67;593.67;1006.67;1071.67;0;0;2274.67;1813.67;0;0;0;225.67;0;0;1265.67;615.67;2117.67;0;0;0;0;0;0;0;0;0;0;0;0;128.67;598.67;1253.67;0;991.67;585.67;0;0;0;627.67;0;0;0;0;0;0;1
0;3045.83;3119.83;0;0;0;18.83;0;0;230.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16906.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18935.83;8152.83;2758.83;0;0;4193.83;0;105.83;14904.83;463.83;48.83;0;14729.83;0;0;3379.83;240.83;585.83;0;0;0;4701.83;0;0;2968.83;7832.83;7307.83;6554.83;4872.83;4812.83;4482.83;2717.83;3688.83;2516.83;2587.83;6690.83;715.83;2844.83;0;1518.83;20088.83;0;2866.83;0;695.83;13199.83;88.83;2401.83;3240.83;880.83;0;12764.83;9562.83;Feb.83;0;3163.83;1670.83;7874.83;5184.83;0;0;747.83;3702.83;0;4826.83;0;2137.83;0;0;0;0;0;3227.83;3696.83;0;0;1939.83;317.83;0;293.83;2047.83;0;866.83;305.83;1898.83;0;7903.83;1040.83;0;0;2693.83;1617.83;0;26.83;0;0;215.83;0;0;797.83;0;0;1142.83;0;0;0;0;0;127.83;575.83;0;0;0;0;1214.83;0;0;261.83;0;0;1207.83;0;0;0;0;0;0;0;1606.83;0;0;0;0;0;0;0;242.83;1098.83;0;169.83;0;0;326.83;0;482.83;1875.83;1368.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;0;6826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3582;11698;13785;0;0;0;0;0;0;0;0;0;0;0;0;0;2355;0;0;0;581;656;4248;0;0;13961;0;0;527;0;0;0;0;0;0;0;0;33431;6801;14247;0;0;0;0;0;0;8786;0;5025;0;0;2248;11535;0;0;0;6520;0;15416;188;0;18304;1247;0;0;0;9607;0;0;0;0;603;0;0;0;0;0;9357;0;14368;0;0;0;0;0;0;4397;0;682;0;0;0;0;0;1859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3771;1122;2150;0;0;0;0;0;0;0;0;0;237;0;0;0;0;0;0;0;0;2050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383;0;0;1
6818;0;0;0;0;0;697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;16547;3676;0;5472;0;0;0;0;0;0;0;0;0;0;0;2303;3635;957;0;0;1521;0;0;732;12322;0;0;1172;1055;0;0;0;0;0;115;0;8146;5888;0;633;3263;2312;1903;1288;1745;18511;444;11195;695;869;22295;12640;1096;0;0;25115;87;6550;0;6355;3;49;2927;451;58272;117;0;3950;1611;17506;3507;0;0;18392;7384;0;16092;1421;3480;0;0;10178;290;14751;4345;1588;0;311;920;3627;8050;0;0;1452;1115;5498;0;113;166;0;0;0;0;0;0;0;0;0;0;0;0;1719;0;67;787;0;0;0;0;0;0;0;1097;1972;0;0;0;0;0;476;0;0;0;4670;0;2530;0;0;4133;620;0;0;0;0;0;2013;524;0;0;0;0;0;0;1003;0;0;0;0;0;0;0;0;0;0;0;0;0;474;0;0;313;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1658.17;2662.17;41.17;0;0;0;1268.17;2056.17;0;0;0;0;0;369.17;0;0;0;0;0;0;0;Jan.17;Apr.17;0;0;0;0;0;0;18857.17;18225.17;8463.17;3356.17;0;992.17;86.17;0;0;0;399.17;37.17;0;0;0;0;11235.17;10663.17;5839.17;0;8524.17;3944.17;4590.17;916.17;1460.17;3988.17;545.17;10287.17;2209.17;1706.17;0;1572.17;1047.17;1111.17;Sept.17;908.17;723.17;4606.17;13949.17;2988.17;4253.17;8902.17;7494.17;6710.17;4117.17;6261.17;12044.17;6007.17;4841.17;4884.17;2956.17;21299.17;19330.17;10872.17;3563.17;4295.17;928.17;3098.17;14015.17;5330.17;2849.17;555.17;5200.17;4990.17;11741.17;1888.17;475.17;2473.17;10726.17;2891.17;1988.17;12668.17;1615.17;1899.17;1876.17;1628.17;973.17;30447.17;19995.17;3436.17;2069.17;440.17;2022.17;2547.17;667.17;2300.17;485.17;262.17;287.17;2423.17;0;1473.17;4480.17;1012.17;5443.17;2182.17;1160.17;995.17;1814.17;2840.17;1150.17;531.17;20098.17;1360.17;1959.17;49.17;1641.17;2251.17;3259.17;133.17;1522.17;0;1752.17;598.17;607.17;3323.17;78.17;824.17;380.17;2299.17;1288.17;3351.17;6465.17;419.17;0;673.17;2940.17;1201.17;780.17;1114.17;1542.17;0;0;2847.17;756.17;6089.17;1558.17;332.17;1046.17;0;370.17;3168.17;3247.17;346.17;0;463.17;510.17;472.17;0;0;64.17;669.17;2430.17;0;773.17;349.17;62.17;0;1300.17;0;217.17;0;825.17;0;0;0;0;0;0;416.17;0;0;0;0;830.17;0;0;109.17;0;0;63.17;0;0;0;0;1
3886.5;275.5;188.5;0;0;0;292.5;428.5;0;112.5;0;0;2512.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;822.5;23777.5;1697.5;699.5;0;0;0;0;0;0;0;0;0;0;0;0;3916.5;4939.5;4242.5;16.May;380.5;4744.5;1809.5;1042.5;89.5;506.5;0;976.5;530.5;894.5;0;195.5;554.5;0;207.5;0;330.5;2015.5;185.5;3938.5;5249.5;10565.5;8086.5;6636.5;5661.5;6551.5;24737.5;4569.5;4944.5;3793.5;2565.5;1197.5;727.5;0;1534.5;4084.5;889.5;617.5;1782.5;3881.5;0;33755.5;4289.5;3437.5;0;63.5;0;10681.5;1446.5;4972.5;36.5;3749.5;1134.5;11119.5;2874.5;5594.5;4800.5;521.5;456.5;245.5;561.5;1540.5;1429.5;0;0;0;0;0;839.5;7467.5;0;177.5;1172.5;1046.5;923.5;698.5;924.5;0;1000.5;1334.5;837.5;841.5;486.5;0;0;0;770.5;236.5;410.5;3475.5;653.5;0;5860.5;0;778.5;1231.5;0;4317.5;789.5;384.5;1204.5;0;0;1127.5;530.5;0;0;0;0;395.5;749.5;0;0;60.5;0;0;535.5;0;0;105.5;1142.5;134.5;4.May;148.5;0;0;0;1906.5;0;0;0;0;99.5;0;0;0;0;0;78.5;129.5;448.5;407.5;0;0;0;0;0;3271.5;0;0;0;0;0;0;37.5;0;0;18.May;0;0;0;0;0;0;0;1
2105.33;2620.33;116.33;0;0;431.33;2573.33;0;0;232.33;0;0;0;214.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4242.33;15502.33;2163.33;3459.33;3687.33;0;0;0;0;0;0;803.33;0;0;0;0;13424.33;36097.33;47771.33;1006.33;18660.33;4118.33;581.33;2515.33;3461.33;1042.33;469.33;1175.33;1839.33;1798.33;0;1388.33;1810.33;2491.33;1094.33;1977.33;2249.33;31463.33;8831.33;6568.33;42506.33;43294.33;45296.33;40339.33;39542.33;39766.33;18749.33;42200.33;14373.33;43420.33;47593.33;17106.33;4050.33;17075.33;4109.33;28188.33;7521.33;5860.33;23716.33;7325.33;6191.33;7841.33;6240.33;24782.33;5292.33;4162.33;47155.33;3660.33;5019.33;12977.33;3364.33;3727.33;11428.33;2675.33;3455.33;2460.33;28025.33;2151.33;14060.33;0;4860.33;1062.33;2114.33;2895.33;659.33;36487.33;2020.33;0;999.33;4135.33;1846.33;1129.33;4870.33;3766.33;8505.33;6441.33;2013.33;3006.33;2387.33;3136.33;3096.33;1668.33;2871.33;3152.33;8268.33;2937.33;2155.33;4064.33;2309.33;2120.33;2673.33;4882.33;331.33;1019.33;670.33;3769.33;0;0;1657.33;1727.33;1712.33;236.33;2246.33;1835.33;1747.33;2403.33;4624.33;0;973.33;352.33;1843.33;0;3276.33;3905.33;58.33;0;543.33;0;863.33;0;0;644.33;0;0;0;2534.33;3960.33;1082.33;0;0;0;2333.33;0;0;2039.33;717.33;0;0;1427.33;0;1555.33;842.33;12111.33;0;213.33;0;0;0;10426.33;0;0;0;739.33;0;0;0;0;0;0;0;0;0;0;0;0;1
980.33;1619.33;0;0;0;0;0;1307.33;2908.33;199.33;1241.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3348.33;9330.33;11846.33;416.33;0;443.33;0;0;0;0;0;0;0;0;0;0;7137.33;12664.33;9217.33;0;0;4110.33;1247.33;857.33;0;1591.33;3136.33;367.33;2846.33;120.33;10107.33;0;0;321.33;698.33;589.33;0;16212.33;19110.33;24333.33;8286.33;14547.33;11400.33;9743.33;7698.33;9117.33;15773.33;6653.33;17018.33;7756.33;7106.33;56751.33;9525.33;1557.33;875.33;5091.33;4527.33;1802.33;24358.33;2605.33;9426.33;9993.33;8677.33;5327.33;9301.33;0;6390.33;0;11492.33;11444.33;3075.33;7578.33;10620.33;152.33;0;13278.33;1661.33;24827.33;7093.33;4468.33;7660.33;4852.33;0;0;1145.33;3690.33;7647.33;4569.33;2306.33;3774.33;40111.33;12015.33;4690.33;924.33;318.33;4361.33;561.33;12696.33;1866.33;3450.33;1775.33;6427.33;0;0;6750.33;26.33;1047.33;3709.33;975.33;0;1161.33;0;10828.33;810.33;2584.33;3522.33;0;0;0;6754.33;1616.33;4018.33;2947.33;0;320.33;782.33;0;0;0;0;3312.33;0;211.33;0;0;2379.33;4744.33;0;215.33;0;1994.33;0;732.33;0;0;0;215.33;0;0;0;0;0;58.33;1079.33;398.33;0;0;0;1171.33;0;0;0;499.33;0;0;0;0;0;0;0;0;0;18.33;0;0;0;0;0;0;0;0;0;0;0;0;1
7675.17;0;0;0;1834.17;0;0;0;0;0;0;0;0;0;0;2471.17;0;0;0;0;0;0;0;0;0;0;0;0;0;12913.17;12883.17;12698.17;2173.17;1912.17;7124.17;0;0;0;0;0;0;0;0;0;0;29902.17;19754.17;18222.17;0;0;27422.17;0;0;0;1632.17;0;0;849.17;0;0;0;376.17;0;0;0;0;4815.17;2065.17;0;15306.17;20730.17;17022.17;16133.17;12698.17;11801.17;53937.17;12849.17;36630.17;14505.17;14365.17;27666.17;6466.17;40448.17;31223.17;8449.17;5292.17;30904.17;13296.17;9177.17;1800.17;4287.17;8671.17;3871.17;24881.17;50.17;0;19290.17;7343.17;20298.17;0;4954.17;1020.17;16187.17;27700.17;2086.17;7434.17;42594.17;3466.17;16525.17;5848.17;0;0;0;0;3256.17;0;0;1643.17;2684.17;1113.17;0;3519.17;1178.17;106.17;6035.17;4928.17;4109.17;1357.17;330.17;1209.17;594.17;830.17;0;1595.17;524.17;134.17;879.17;6538.17;0;0;0;0;0;7154.17;621.17;0;0;0;764.17;0;0;1435.17;575.17;0;5526.17;0;859.17;2687.17;0;647.17;0;0;0;0;0;0;0;0;0;2800.17;0;0;0;0;0;0;0;0;0;0;0;19423.17;0;416.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
