,rok,měsíc,den,T-AVG,TMA,TMI,SRA,Flag
20043,1829,11,17,-2.4,-0.8,-4.2,0.0,
20044,1829,11,18,-3.5,-2.6,-5.0,0.2,
20045,1829,11,19,-3.4,-0.8,-5.6,0.0,
20046,1829,11,20,-4.2,-2.1,-6.9,0.0,
20047,1829,11,21,-2.8,-0.7,-5.8,0.0,
20048,1829,11,22,-1.2,1.9,-3.3,0.0,
20049,1829,11,23,-5.6,-2.5,-7.1,0.0,
20050,1829,11,24,-3.8,-1.7,-7.1,0.0,
20051,1829,11,25,0.8,3.1,-2.7,0.2,
20052,1829,11,26,-3.7,0.4,-6.3,0.0,
20053,1829,11,27,-6.1,-3.1,-8.7,0.0,
20054,1829,11,28,-2.1,-1.4,-6.4,0.4,
20055,1829,11,29,-0.1,1.4,-1.5,4.1,
20056,1829,11,30,0.4,1.3,-0.8,0.0,
20057,1829,12,1,-3.1,0.4,-6.5,0.0,
20058,1829,12,2,-7.9,-4.3,-11.1,0.0,
20059,1829,12,3,-9.3,-5.2,-13.1,0.0,
20060,1829,12,4,-10.1,-7.0,-12.6,0.0,
20061,1829,12,5,-11.2,-8.4,-13.6,0.0,
20062,1829,12,6,-9.6,-7.8,-13.7,0.0,
20063,1829,12,7,-6.0,-2.7,-9.6,0.0,
20064,1829,12,8,-5.3,-0.7,-7.9,0.0,
20065,1829,12,9,-7.0,-2.5,-11.6,0.0,
20066,1829,12,10,-7.3,-2.9,-11.0,0.0,
20067,1829,12,11,-7.1,-5.2,-10.8,0.0,
20068,1829,12,12,-5.9,-5.3,-6.3,0.0,
20069,1829,12,13,-7.2,-5.9,-7.3,0.0,
20070,1829,12,14,-5.9,-5.3,-7.3,0.0,
20071,1829,12,15,-4.3,-3.9,-6.0,0.0,
20072,1829,12,16,-4.2,-3.6,-5.0,0.0,
20073,1829,12,17,-1.6,0.7,-4.2,0.2,
20074,1829,12,18,-2.4,-0.9,-3.1,0.2,
20075,1829,12,19,-2.4,-1.9,-3.1,0.0,
20076,1829,12,20,-1.6,-0.8,-2.5,4.5,
20077,1829,12,21,-3.1,-1.8,-4.0,7.0,
20078,1829,12,22,-6.4,-3.5,-10.4,0.6,
20079,1829,12,23,-6.1,-2.6,-13.5,0.0,
20080,1829,12,24,-4.6,-2.9,-5.7,0.4,
20081,1829,12,25,-9.1,-5.0,-12.8,1.7,
20082,1829,12,26,-16.2,-11.5,-18.5,2.3000000000000003,
20083,1829,12,27,-14.9,-12.8,-18.5,0.0,
20084,1829,12,28,-10.2,-8.8,-15.0,1.5,
20085,1829,12,29,-8.0,-6.4,-10.2,16.4,
20086,1829,12,30,-11.3,-6.8,-11.8,0.6,
20087,1829,12,31,-10.7,-9.0,-12.6,0.0,
20088,1830,1,1,-6.8,-5.1,-9.7,0.6,
20089,1830,1,2,-4.5,-3.2,-6.7,0.0,
20090,1830,1,3,-6.8,-4.6,-8.5,0.0,
20091,1830,1,4,-9.5,-6.5,-13.1,0.0,
20092,1830,1,5,-11.2,-8.4,-13.2,0.4,
20093,1830,1,6,-4.3,-2.7,-11.7,1.3,
20094,1830,1,7,-1.0,0.3,-2.9,0.2,
20095,1830,1,8,-1.3,1.5,-4.5,0.4,
20096,1830,1,9,-6.0,-3.0,-7.6,0.0,
20097,1830,1,10,-7.1,-5.6,-8.1,0.0,
20098,1830,1,11,-6.6,-3.9,-8.6,1.1,
20099,1830,1,12,-7.9,-6.8,-8.9,0.0,
20100,1830,1,13,-10.3,-6.6,-14.8,0.0,
20101,1830,1,14,-12.7,-10.0,-15.9,0.4,
20102,1830,1,15,-6.6,-5.2,-11.0,0.0,
20103,1830,1,16,-0.9,1.1,-6.0,0.0,
20104,1830,1,17,0.7,1.5,-1.6,5.4,
20105,1830,1,18,-1.6,1.3,-4.1,0.0,
20106,1830,1,19,-8.1,-3.2,-10.3,0.0,
20107,1830,1,20,-10.5,-8.4,-12.9,0.0,
20108,1830,1,21,-3.1,-1.4,-12.2,0.0,
20109,1830,1,22,-1.1,1.5,-3.3,0.0,
20110,1830,1,23,-2.3,-0.5,-3.5,0.0,
20111,1830,1,24,-3.8,-1.6,-5.9,0.0,
20112,1830,1,25,-8.3,-3.9,-12.9,0.0,
20113,1830,1,26,-15.1,-10.9,-18.7,0.0,
20114,1830,1,27,-18.8,-13.8,-21.6,0.0,
20115,1830,1,28,-19.4,-15.5,-23.3,0.0,
20116,1830,1,29,-20.0,-16.9,-24.0,0.0,
20117,1830,1,30,-21.2,-18.0,-25.8,0.0,
20118,1830,1,31,-20.5,-17.1,-27.5,0.9,
20119,1830,2,1,-19.2,-14.0,-24.0,1.7,
20120,1830,2,2,-18.1,-15.4,-24.1,0.0,
20121,1830,2,3,-19.8,-15.0,-22.8,0.0,
20122,1830,2,4,-16.3,-11.0,-24.6,0.4,
20123,1830,2,5,-8.3,-5.9,-11.8,1.3,
20124,1830,2,6,-4.4,-2.6,-9.5,0.0,
20125,1830,2,7,-7.3,-3.4,-7.5,3.6,
20126,1830,2,8,-1.1,3.5,-9.5,0.9,
20127,1830,2,9,3.4,4.4,2.2,0.4,
20128,1830,2,10,2.8,5.9,1.7,0.0,
20129,1830,2,11,1.5,3.8,0.2,0.0,
20130,1830,2,12,0.5,2.5,-1.0,0.0,
20131,1830,2,13,-2.1,0.2,-3.5,0.0,
20132,1830,2,14,-3.4,-0.6,-7.0,0.0,
20133,1830,2,15,-1.5,2.3,-8.1,0.0,
20134,1830,2,16,0.9,2.7,-0.6,0.0,
20135,1830,2,17,2.1,4.3,-0.6,0.0,
20136,1830,2,18,1.0,4.3,-0.6,0.2,
20137,1830,2,19,-2.3,0.5,-4.3,0.0,
20138,1830,2,20,-1.5,2.0,-5.0,0.2,
20139,1830,2,21,-3.3,0.2,-6.5,0.0,
20140,1830,2,22,0.1,2.5,-4.4,0.2,
20141,1830,2,23,2.5,5.9,-1.1,3.8000000000000003,
20142,1830,2,24,-0.1,2.6,-0.6,1.7,
20143,1830,2,25,0.0,1.3,-1.7,0.4,
20144,1830,2,26,1.4,2.4,-0.1,1.7,
20145,1830,2,27,5.9,8.8,0.8,1.7,
20146,1830,2,28,7.7,10.3,4.4,0.0,
20147,1830,3,1,3.2,7.8,0.4,0.0,
20148,1830,3,2,-1.5,2.0,-4.0,0.0,
20149,1830,3,3,-2.9,-0.6,-5.6,0.0,
20150,1830,3,4,-1.3,1.8,-5.8,0.0,
20151,1830,3,5,1.7,6.0,-3.9,0.0,
20152,1830,3,6,-0.8,2.2,-1.8,0.2,
20153,1830,3,7,0.2,2.5,-1.6,0.0,
20154,1830,3,8,0.1,3.6,-3.5,0.0,
20155,1830,3,9,0.4,5.0,-3.6,0.0,
20156,1830,3,10,1.4,5.3,-3.7,0.0,
20157,1830,3,11,4.0,6.8,-0.4,2.7,
20158,1830,3,12,8.1,10.1,3.7,0.0,
20159,1830,3,13,5.6,8.9,3.2,1.7,
20160,1830,3,14,5.5,7.2,2.8,0.4,
20161,1830,3,15,7.6,13.2,2.5,0.0,
20162,1830,3,16,6.0,9.5,3.1,0.0,
20163,1830,3,17,7.6,11.3,5.0,0.6,
20164,1830,3,18,10.0,12.0,6.6,0.0,
20165,1830,3,19,9.3,11.6,7.7,0.0,
20166,1830,3,20,9.8,15.9,5.3,0.0,
20167,1830,3,21,5.6,9.3,3.3,0.0,
20168,1830,3,22,7.4,10.6,4.3,0.0,
20169,1830,3,23,7.2,9.6,5.2,0.4,
20170,1830,3,24,6.9,8.7,4.4,0.2,
20171,1830,3,25,8.1,10.3,6.6,10.1,
20172,1830,3,26,7.6,9.0,5.2,7.7,
20173,1830,3,27,8.0,10.8,6.6,0.0,
20174,1830,3,28,9.2,12.8,6.8,0.0,
20175,1830,3,29,10.9,15.9,7.5,0.0,
20176,1830,3,30,12.8,19.8,5.5,0.0,
20177,1830,3,31,13.0,17.7,7.6,0.0,
20178,1830,4,1,14.6,20.2,11.1,0.0,
20179,1830,4,2,14.8,18.3,10.9,0.4,
20180,1830,4,3,13.8,18.0,11.2,0.0,
20181,1830,4,4,10.1,14.4,5.2,0.2,
20182,1830,4,5,2.8,7.8,1.3,3.8000000000000003,
20183,1830,4,6,6.3,9.3,0.1,0.0,
20184,1830,4,7,10.8,13.6,8.0,0.0,
20185,1830,4,8,12.1,17.3,5.5,0.0,
20186,1830,4,9,12.3,16.8,7.6,1.1,
20187,1830,4,10,11.7,18.4,8.5,26.6,
20188,1830,4,11,10.9,14.0,8.6,0.9,
20189,1830,4,12,11.8,14.5,8.3,0.9,
20190,1830,4,13,9.0,11.7,6.9,6.3,
20191,1830,4,14,7.1,8.1,5.7,6.6000000000000005,
20192,1830,4,15,8.9,12.0,6.7,0.0,
20193,1830,4,16,11.7,16.1,6.5,2.0,
20194,1830,4,17,13.1,18.0,11.4,5.6000000000000005,
20195,1830,4,18,13.9,17.4,10.6,4.3,
20196,1830,4,19,13.9,18.0,9.6,0.2,
20197,1830,4,20,9.9,14.3,8.0,0.6,
20198,1830,4,21,7.7,11.2,4.6,2.0,
20199,1830,4,22,11.0,14.6,5.2,0.0,
20200,1830,4,23,13.8,16.2,10.7,3.8000000000000003,
20201,1830,4,24,15.7,19.6,12.7,3.4,
20202,1830,4,25,13.5,17.0,10.9,0.9,
20203,1830,4,26,11.3,14.5,7.8,0.0,
20204,1830,4,27,12.4,16.4,5.9,0.0,
20205,1830,4,28,12.6,16.2,9.5,0.0,
20206,1830,4,29,13.4,18.6,7.6,0.0,
20207,1830,4,30,14.6,20.2,8.8,0.0,
20208,1830,5,1,16.7,22.6,8.8,0.0,
20209,1830,5,2,13.4,18.0,11.6,0.0,
20210,1830,5,3,13.1,16.7,11.2,2.5,
20211,1830,5,4,12.1,15.6,8.3,2.9,
20212,1830,5,5,12.3,16.8,6.0,0.0,
20213,1830,5,6,14.3,19.7,7.8,0.0,
20214,1830,5,7,16.5,22.4,8.8,0.0,
20215,1830,5,8,12.9,16.0,8.7,0.0,
20216,1830,5,9,12.2,15.8,8.5,1.1,
20217,1830,5,10,11.3,12.4,10.0,1.2,
20218,1830,5,11,13.4,17.7,8.8,0.0,
20219,1830,5,12,13.9,18.5,8.1,0.0,
20220,1830,5,13,16.0,19.9,11.0,0.0,
20221,1830,5,14,17.2,22.1,12.7,0.0,
20222,1830,5,15,17.3,21.0,13.5,0.0,
20223,1830,5,16,12.9,16.8,12.0,11.9,
20224,1830,5,17,14.8,18.7,11.0,0.0,
20225,1830,5,18,15.9,20.2,9.7,0.0,
20226,1830,5,19,19.8,24.0,11.9,0.2,
20227,1830,5,20,16.1,20.2,12.5,0.0,
20228,1830,5,21,17.1,22.7,10.1,0.0,
20229,1830,5,22,19.3,23.3,14.1,0.0,
20230,1830,5,23,21.1,24.2,17.0,0.0,
20231,1830,5,24,22.4,28.2,14.7,0.0,
20232,1830,5,25,21.7,29.8,15.9,8.8,
20233,1830,5,26,16.6,24.1,12.0,0.9,
20234,1830,5,27,14.2,18.2,10.4,0.0,
20235,1830,5,28,15.7,19.0,9.6,0.4,
20236,1830,5,29,11.6,15.7,9.8,0.0,
20237,1830,5,30,13.9,18.3,9.6,0.0,
20238,1830,5,31,15.7,21.0,10.5,0.4,
20239,1830,6,1,17.8,23.3,12.0,0.0,
20240,1830,6,2,19.5,25.2,11.1,0.0,
20241,1830,6,3,21.5,27.0,14.1,0.0,
20242,1830,6,4,22.2,27.9,15.4,0.0,
20243,1830,6,5,21.5,27.2,17.2,0.0,
20244,1830,6,6,24.1,30.6,16.9,0.0,
20245,1830,6,7,21.8,25.7,17.8,18.900000000000002,
20246,1830,6,8,19.6,24.2,16.0,0.0,
20247,1830,6,9,21.0,27.2,15.0,7.7,
20248,1830,6,10,19.9,23.0,14.8,0.0,
20249,1830,6,11,17.6,21.1,14.4,4.7,
20250,1830,6,12,18.4,22.3,13.3,0.0,
20251,1830,6,13,16.3,20.2,14.2,0.4,
20252,1830,6,14,14.3,18.7,9.9,1.1,
20253,1830,6,15,14.2,16.8,9.9,0.2,
20254,1830,6,16,16.5,19.8,9.9,0.4,
20255,1830,6,17,13.1,17.0,11.3,14.200000000000001,
20256,1830,6,18,16.9,21.8,10.0,0.0,
20257,1830,6,19,17.0,20.3,13.0,4.9,
20258,1830,6,20,15.9,19.9,12.7,0.2,
20259,1830,6,21,16.9,19.6,12.2,0.0,
20260,1830,6,22,18.0,22.8,15.2,2.5,
20261,1830,6,23,16.1,18.8,12.9,2.9,
20262,1830,6,24,17.7,21.0,10.8,0.0,
20263,1830,6,25,22.0,26.8,14.9,0.0,
20264,1830,6,26,25.0,30.6,16.9,0.0,
20265,1830,6,27,25.2,31.2,19.0,0.0,
20266,1830,6,28,21.8,24.5,16.9,0.6,
20267,1830,6,29,22.5,27.1,15.3,0.0,
20268,1830,6,30,20.7,27.5,17.8,13.700000000000001,
20269,1830,7,1,20.1,23.3,17.0,0.2,
20270,1830,7,2,21.5,26.7,17.5,2.0,
20271,1830,7,3,18.9,23.0,15.8,13.5,
20272,1830,7,4,16.9,19.3,15.1,0.4,
20273,1830,7,5,16.1,17.7,13.8,0.4,
20274,1830,7,6,17.6,21.1,12.7,0.0,
20275,1830,7,7,19.0,24.5,12.1,0.9,
20276,1830,7,8,17.7,20.4,13.5,0.2,
20277,1830,7,9,16.9,19.4,12.6,0.2,
20278,1830,7,10,17.8,21.0,12.6,0.0,
20279,1830,7,11,19.8,24.3,12.7,0.0,
20280,1830,7,12,22.8,28.7,12.9,0.0,
20281,1830,7,13,20.3,24.3,16.1,0.0,
20282,1830,7,14,19.8,24.9,12.9,0.0,
20283,1830,7,15,21.6,27.5,13.3,0.0,
20284,1830,7,16,23.6,29.8,15.7,0.0,
20285,1830,7,17,18.7,23.3,14.3,0.6,
20286,1830,7,18,20.6,26.5,13.5,0.0,
20287,1830,7,19,24.0,32.3,15.0,48.9,
20288,1830,7,20,19.0,23.5,16.8,5.2,
20289,1830,7,21,20.2,24.0,14.9,0.0,
20290,1830,7,22,20.3,23.3,16.9,0.0,
20291,1830,7,23,21.6,26.2,14.9,0.0,
20292,1830,7,24,23.7,29.2,17.4,0.0,
20293,1830,7,25,20.9,23.1,18.5,0.0,
20294,1830,7,26,21.0,24.5,17.0,0.0,
20295,1830,7,27,23.6,28.3,17.0,0.0,
20296,1830,7,28,25.0,29.5,17.8,0.0,
20297,1830,7,29,24.9,30.1,18.9,0.0,
20298,1830,7,30,25.9,31.3,19.2,0.0,
20299,1830,7,31,25.8,30.7,19.8,0.0,
20300,1830,8,1,25.6,31.3,19.1,0.0,
20301,1830,8,2,27.6,33.5,20.5,0.0,
20302,1830,8,3,24.9,29.4,22.2,0.0,
20303,1830,8,4,24.8,29.0,19.3,0.0,
20304,1830,8,5,28.0,35.7,20.2,0.0,
20305,1830,8,6,24.4,30.1,22.2,0.0,
20306,1830,8,7,16.7,22.4,15.0,28.6,
20307,1830,8,8,17.9,21.1,12.5,0.0,
20308,1830,8,9,19.7,23.4,15.9,0.0,
20309,1830,8,10,21.5,26.5,14.7,0.0,
20310,1830,8,11,20.1,23.5,18.0,0.0,
20311,1830,8,12,21.9,26.8,17.1,0.0,
20312,1830,8,13,23.9,29.4,16.8,0.0,
20313,1830,8,14,21.2,25.0,18.2,0.0,
20314,1830,8,15,23.4,30.2,16.4,0.0,
20315,1830,8,16,19.4,22.9,17.1,8.8,
20316,1830,8,17,16.5,18.1,15.2,9.200000000000001,
20317,1830,8,18,14.1,16.4,13.2,13.9,
20318,1830,8,19,14.0,16.7,12.3,0.0,
20319,1830,8,20,13.7,14.8,12.5,0.4,
20320,1830,8,21,14.9,17.1,12.1,2.5,
20321,1830,8,22,15.0,18.6,13.4,0.0,
20322,1830,8,23,16.5,20.5,13.6,0.0,
20323,1830,8,24,17.7,21.1,12.2,0.0,
20324,1830,8,25,18.0,21.0,15.0,0.0,
20325,1830,8,26,18.3,22.1,15.8,0.4,
20326,1830,8,27,18.5,22.5,15.2,1.3,
20327,1830,8,28,20.0,23.0,15.8,1.3,
20328,1830,8,29,18.6,22.3,16.0,0.0,
20329,1830,8,30,17.6,22.5,12.9,0.0,
20330,1830,8,31,16.4,21.7,11.0,0.0,
20331,1830,9,1,15.3,19.9,11.2,0.4,
20332,1830,9,2,16.7,20.7,14.4,0.0,
20333,1830,9,3,19.0,24.4,12.4,0.0,
20334,1830,9,4,18.0,21.7,15.4,0.0,
20335,1830,9,5,14.2,17.3,11.8,0.0,
20336,1830,9,6,15.1,20.2,11.2,0.0,
20337,1830,9,7,14.1,17.3,11.9,0.2,
20338,1830,9,8,15.0,19.3,11.0,0.0,
20339,1830,9,9,14.3,19.2,11.0,0.0,
20340,1830,9,10,15.5,18.8,11.0,0.0,
20341,1830,9,11,15.4,21.0,9.0,0.0,
20342,1830,9,12,14.7,17.2,12.7,21.2,
20343,1830,9,13,13.2,14.8,12.5,4.5,
20344,1830,9,14,12.1,13.9,10.3,11.3,
20345,1830,9,15,12.2,16.0,9.4,1.5,
20346,1830,9,16,14.1,19.2,8.2,0.0,
20347,1830,9,17,18.8,24.1,13.4,0.0,
20348,1830,9,18,18.2,22.5,13.6,0.0,
20349,1830,9,19,15.2,17.6,14.4,2.5,
20350,1830,9,20,16.4,19.3,14.0,0.0,
20351,1830,9,21,16.4,21.3,12.4,0.0,
20352,1830,9,22,16.7,20.0,13.3,1.3,
20353,1830,9,23,12.8,16.5,11.0,11.5,
20354,1830,9,24,13.4,16.4,11.0,0.4,
20355,1830,9,25,11.9,13.4,11.0,0.0,
20356,1830,9,26,12.2,15.2,9.3,0.0,
20357,1830,9,27,12.6,14.0,11.2,1.1,
20358,1830,9,28,13.4,17.3,9.7,0.0,
20359,1830,9,29,14.2,19.8,9.5,0.0,
20360,1830,9,30,13.3,16.7,10.5,0.6,
20361,1830,10,1,14.2,16.7,11.5,0.0,
20362,1830,10,2,12.7,14.3,11.2,0.2,
20363,1830,10,3,13.3,17.4,10.5,0.0,
20364,1830,10,4,13.9,16.1,10.0,0.0,
20365,1830,10,5,11.5,15.2,7.9,0.9,
20366,1830,10,6,9.3,11.4,7.3,0.2,
20367,1830,10,7,11.1,12.7,8.6,6.6000000000000005,
20368,1830,10,8,10.2,12.0,9.3,0.0,
20369,1830,10,9,11.4,12.5,9.9,0.2,
20370,1830,10,10,12.6,14.5,11.1,0.2,
20371,1830,10,11,11.1,13.0,10.2,0.0,
20372,1830,10,12,7.8,10.3,5.0,0.2,
20373,1830,10,13,5.3,8.3,2.7,0.0,
20374,1830,10,14,5.3,9.0,1.2,0.0,
20375,1830,10,15,7.5,10.5,3.3,0.0,
20376,1830,10,16,9.3,11.4,7.1,0.0,
20377,1830,10,17,9.6,12.1,7.9,0.0,
20378,1830,10,18,9.1,14.0,5.3,0.0,
20379,1830,10,19,7.0,12.4,2.4,0.0,
20380,1830,10,20,6.9,11.7,2.8,0.0,
20381,1830,10,21,5.3,7.6,3.2,0.0,
20382,1830,10,22,5.0,6.9,2.9,0.0,
20383,1830,10,23,5.6,7.7,2.2,0.0,
20384,1830,10,24,9.2,11.3,6.2,0.0,
20385,1830,10,25,9.0,13.0,7.1,0.0,
20386,1830,10,26,9.5,13.7,6.7,5.2,
20387,1830,10,27,5.9,8.3,5.0,0.0,
20388,1830,10,28,7.8,9.4,5.3,2.5,
20389,1830,10,29,8.7,11.9,6.9,0.6,
20390,1830,10,30,6.3,9.1,2.6,0.0,
20391,1830,10,31,4.5,6.8,1.7,0.0,
20392,1830,11,1,10.7,12.7,4.8,0.0,
20393,1830,11,2,12.4,14.8,11.3,0.0,
20394,1830,11,3,9.3,13.2,6.1,0.0,
20395,1830,11,4,8.1,12.4,4.2,0.0,
20396,1830,11,5,6.9,11.8,2.7,0.0,
20397,1830,11,6,5.7,9.4,4.0,0.0,
20398,1830,11,7,6.3,7.4,4.3,0.0,
20399,1830,11,8,6.5,7.7,4.3,0.2,
20400,1830,11,9,8.3,9.1,4.3,2.5,
20401,1830,11,10,6.8,9.0,4.0,0.0,
20402,1830,11,11,7.5,10.0,5.8,2.9,
20403,1830,11,12,8.0,9.8,5.5,0.0,
20404,1830,11,13,3.1,6.7,1.7,0.0,
20405,1830,11,14,5.4,9.3,1.7,0.0,
20406,1830,11,15,6.7,9.1,2.2,3.4,
20407,1830,11,16,5.7,8.8,3.7,0.0,
20408,1830,11,17,7.9,9.1,4.7,0.0,
20409,1830,11,18,8.3,9.8,6.6,0.4,
20410,1830,11,19,6.6,8.5,6.0,15.3,
20411,1830,11,20,5.9,6.3,5.1,2.5,
20412,1830,11,21,3.8,6.8,2.4,0.0,
20413,1830,11,22,4.3,5.7,1.0,0.4,
20414,1830,11,23,5.7,7.3,4.8,7.0,
20415,1830,11,24,4.9,6.3,4.1,1.1,
20416,1830,11,25,3.4,4.8,2.7,0.0,
20417,1830,11,26,1.1,3.2,0.2,0.0,
20418,1830,11,27,1.2,1.8,0.2,0.0,
20419,1830,11,28,1.3,1.7,0.7,0.0,
20420,1830,11,29,2.8,3.3,1.3,0.0,
20421,1830,11,30,2.8,3.4,2.1,0.0,
20422,1830,12,1,2.5,2.9,2.2,0.4,
20423,1830,12,2,2.4,3.1,1.5,0.0,
20424,1830,12,3,2.7,3.1,2.5,0.0,
20425,1830,12,4,2.3,2.8,2.0,0.0,
20426,1830,12,5,2.0,2.4,1.3,0.2,
20427,1830,12,6,3.0,3.4,1.7,0.9,
20428,1830,12,7,3.5,4.3,3.1,0.0,
20429,1830,12,8,3.5,4.7,1.9,0.0,
20430,1830,12,9,3.2,4.3,1.2,0.0,
20431,1830,12,10,3.5,5.6,2.2,0.0,
20432,1830,12,11,4.4,7.1,2.4,0.0,
20433,1830,12,12,2.0,4.1,0.7,0.0,
20434,1830,12,13,2.1,3.3,0.7,0.2,
20435,1830,12,14,-0.5,1.9,-1.1,0.2,
20436,1830,12,15,-0.5,0.3,-1.2,0.9,
20437,1830,12,16,-0.5,0.5,-1.8,1.7,
20438,1830,12,17,1.2,1.7,-0.3,0.4,
20439,1830,12,18,1.0,1.8,0.6,3.2,
20440,1830,12,19,-2.1,0.6,-3.4,0.6,
20441,1830,12,20,-0.6,1.1,-3.5,0.2,
20442,1830,12,21,1.6,2.8,0.1,0.0,
20443,1830,12,22,1.3,2.7,-1.6,0.0,
20444,1830,12,23,3.0,5.3,0.8,0.4,
20445,1830,12,24,1.1,2.2,-0.3,0.0,
20446,1830,12,25,-1.2,1.1,-3.6,0.2,
20447,1830,12,26,-6.1,-2.8,-8.6,11.700000000000001,
20448,1830,12,27,-7.4,-6.8,-8.6,0.0,
20449,1830,12,28,0.6,3.5,-7.2,0.0,
20450,1830,12,29,2.6,3.9,-0.5,0.0,
20451,1830,12,30,-1.5,1.5,-2.6,0.0,
20452,1830,12,31,0.3,1.6,-2.2,0.0,
20453,1831,1,1,1.6,2.1,0.3,4.9,
20454,1831,1,2,1.8,3.1,0.5,0.0,
20455,1831,1,3,0.9,1.6,0.2,0.0,
20456,1831,1,4,0.8,1.4,-0.1,0.0,
20457,1831,1,5,-1.5,1.1,-1.9,0.0,
20458,1831,1,6,-1.2,0.2,-2.3,0.4,
20459,1831,1,7,-3.6,-1.6,-4.8,0.0,
20460,1831,1,8,-6.4,-3.4,-8.0,0.0,
20461,1831,1,9,-5.2,-2.5,-9.9,9.4,
20462,1831,1,10,-2.2,1.2,-7.7,0.4,
20463,1831,1,11,-9.7,-4.0,-11.7,0.0,
20464,1831,1,12,-2.7,-1.0,-10.2,0.0,
20465,1831,1,13,0.3,1.6,-2.3,0.0,
20466,1831,1,14,1.4,3.4,0.0,0.0,
20467,1831,1,15,-4.3,0.9,-7.9,0.0,
20468,1831,1,16,-10.5,-6.2,-12.1,0.0,
20469,1831,1,17,-6.2,-4.5,-11.5,0.0,
20470,1831,1,18,-1.4,0.2,-4.9,0.0,
20471,1831,1,19,-0.4,1.2,-1.7,0.4,
20472,1831,1,20,-5.3,-0.5,-6.3,0.0,
20473,1831,1,21,-5.5,-2.3,-8.2,0.0,
20474,1831,1,22,-4.0,-2.1,-6.7,0.0,
20475,1831,1,23,-1.6,-0.3,-3.6,1.1,
20476,1831,1,24,-2.3,0.6,-4.2,2.5,
20477,1831,1,25,-2.6,-0.4,-4.4,0.4,
20478,1831,1,26,-6.0,-3.0,-8.3,3.2,
20479,1831,1,27,-6.9,-3.3,-13.6,0.0,
20480,1831,1,28,-5.0,-0.8,-8.3,3.4,
20481,1831,1,29,-10.4,-6.5,-13.3,0.0,
20482,1831,1,30,-14.0,-9.9,-17.3,0.0,
20483,1831,1,31,-16.8,-13.8,-18.5,0.0,
20484,1831,2,1,-18.7,-16.8,-20.6,0.2,
20485,1831,2,2,-14.7,-11.3,-21.0,0.0,
20486,1831,2,3,-7.2,-4.2,-12.1,0.0,
20487,1831,2,4,-2.3,0.2,-7.6,1.1,
20488,1831,2,5,1.0,4.3,-1.7,1.3,
20489,1831,2,6,1.4,3.3,0.1,0.2,
20490,1831,2,7,0.5,2.0,-2.0,0.0,
20491,1831,2,8,3.4,6.9,0.9,0.0,
20492,1831,2,9,2.5,5.1,1.0,0.0,
20493,1831,2,10,3.0,6.2,0.8,0.0,
20494,1831,2,11,5.3,8.8,-0.1,0.0,
20495,1831,2,12,5.1,9.0,3.2,0.0,
20496,1831,2,13,1.9,4.4,0.7,0.0,
20497,1831,2,14,-0.1,1.0,-0.8,0.0,
20498,1831,2,15,-1.3,0.6,-2.9,0.0,
20499,1831,2,16,-1.4,0.2,-3.9,0.0,
20500,1831,2,17,1.0,2.3,-1.8,2.3000000000000003,
20501,1831,2,18,2.1,5.4,-0.4,0.0,
20502,1831,2,19,2.7,5.1,0.7,0.0,
20503,1831,2,20,1.4,3.1,0.3,1.7,
20504,1831,2,21,0.1,2.4,-1.7,0.0,
20505,1831,2,22,-0.4,0.8,-1.4,0.2,
20506,1831,2,23,-1.5,0.0,-2.3,0.0,
20507,1831,2,24,0.9,3.0,-3.0,0.0,
20508,1831,2,25,2.1,3.7,0.6,0.0,
20509,1831,2,26,4.0,5.2,1.6,0.0,
20510,1831,2,27,3.8,5.5,3.0,2.5,
20511,1831,2,28,3.9,7.1,2.4,1.7,
20512,1831,3,1,2.7,5.0,1.5,0.2,
20513,1831,3,2,3.0,5.1,1.1,0.0,
20514,1831,3,3,6.3,8.1,1.9,12.4,
20515,1831,3,4,6.4,8.8,5.0,4.3,
20516,1831,3,5,4.8,8.1,2.0,0.0,
20517,1831,3,6,6.2,8.4,2.0,2.5,
20518,1831,3,7,7.7,10.2,6.0,0.4,
20519,1831,3,8,6.5,8.6,5.0,0.6,
20520,1831,3,9,6.5,10.0,2.8,0.0,
20521,1831,3,10,7.5,10.4,5.3,0.9,
20522,1831,3,11,4.8,8.0,2.1,0.0,
20523,1831,3,12,4.7,7.7,1.0,2.5,
20524,1831,3,13,5.2,6.9,3.2,1.3,
20525,1831,3,14,6.7,10.0,4.4,0.2,
20526,1831,3,15,5.7,9.6,3.5,0.6,
20527,1831,3,16,8.2,9.6,3.7,4.5,
20528,1831,3,17,7.6,10.0,2.7,2.9,
20529,1831,3,18,7.5,10.5,5.0,0.0,
20530,1831,3,19,4.0,6.7,2.1,0.2,
20531,1831,3,20,3.3,5.0,1.5,0.0,
20532,1831,3,21,2.6,4.6,1.3,1.7,
20533,1831,3,22,0.1,2.2,-0.7,2.3000000000000003,
20534,1831,3,23,-1.0,0.7,-2.0,2.9,
20535,1831,3,24,0.2,4.0,-4.9,0.0,
20536,1831,3,25,2.0,4.2,-0.6,1.5,
20537,1831,3,26,4.6,7.0,1.4,0.0,
20538,1831,3,27,5.9,10.8,1.4,0.0,
20539,1831,3,28,4.8,6.3,3.1,0.0,
20540,1831,3,29,5.2,7.0,3.3,2.3000000000000003,
20541,1831,3,30,6.7,9.9,3.3,0.0,
